zip_code,population,median_income,num_bachelors,num_masters,num_doctorate,num_white,pct_tertiary,pct_white
53139,2163,97614,357,138,7,2058,23.200000000000003,95.1
53140,30078,55496,3113,1385,191,22150,15.6,73.6
53142,33701,83073,4965,2343,139,26302,22.1,78.0
53143,21815,62608,1879,968,298,14732,14.399999999999999,67.5
53144,26422,63110,3089,1545,137,18963,18.099999999999998,71.8
53146,7746,91123,1795,501,61,7373,30.4,95.19999999999999
53147,17842,76225,3101,1240,123,15677,25.0,87.9
53149,19533,112002,3524,1472,132,18031,26.3,92.30000000000001
53150,26047,109887,5295,1764,192,24698,27.800000000000004,94.8
53151,32507,96250,7409,2693,382,28581,32.300000000000004,87.9
53153,2740,140568,535,266,0,2686,29.2,98.0
53154,36286,86408,6848,2476,367,29162,26.700000000000003,80.4
53156,3433,75795,347,141,38,3248,15.299999999999999,94.6
53158,17914,104163,3470,1270,293,14933,28.1,83.39999999999999
53167,319,42763,12,12,0,303,7.5,95.0
53168,9337,96422,1379,500,64,8825,20.8,94.5
53170,2124,79338,228,166,7,1920,18.9,90.4
53172,20678,68801,2910,823,122,17780,18.6,86.0
53177,8434,77925,1046,326,37,6610,16.7,78.4
53178,2749,87625,397,86,26,2686,18.5,97.7
53179,6812,91489,808,242,59,6031,16.3,88.5
53181,7895,93539,828,263,16,7499,14.000000000000002,95.0
53182,9498,102464,1169,685,26,8386,19.8,88.3
53183,3081,112857,733,291,52,2965,34.9,96.2
53184,4100,71654,383,149,16,3488,13.4,85.1
53185,18578,101188,3017,1244,70,17212,23.3,92.60000000000001
53186,33672,69602,6855,2139,250,28766,27.500000000000004,85.39999999999999
53188,34078,84409,7060,2329,284,29631,28.4,87.0
53189,26640,110798,5779,1846,213,23752,29.4,89.2
53190,20500,56923,1856,833,189,17628,14.000000000000002,86.0
53191,3268,62003,647,339,48,3072,31.6,94.0
53195,118,71354,8,14,0,112,18.6,94.89999999999999
53202,25850,62505,7910,3275,676,20040,45.9,77.5
53203,2025,86895,639,351,71,1587,52.400000000000006,78.4
53204,39203,41623,2198,830,152,13186,8.1,33.6
53205,8683,25847,475,230,40,619,8.6,7.1
53206,20481,27461,570,222,34,539,4.0,2.6
53207,34767,74073,7562,3019,652,28710,32.300000000000004,82.6
53208,27660,44348,3499,1446,138,10139,18.4,36.7
53209,46441,42436,4768,2201,347,11187,15.8,24.099999999999998
53210,24061,41667,1997,912,194,4683,12.9,19.5
53211,34775,73783,7466,5244,1354,28754,40.400000000000006,82.69999999999999
53212,29292,43803,4258,1942,259,10729,22.1,36.6
53213,26908,93702,7026,2984,773,22530,40.1,83.7
53214,34892,59050,4753,1251,309,25885,18.099999999999998,74.2
53215,59400,49091,2818,1029,87,22644,6.6000000000000005,38.1
53216,31030,41733,1799,1020,99,2974,9.4,9.6
53217,30132,124338,7837,4624,945,24053,44.5,79.80000000000001
53218,41775,41478,1775,520,18,4668,5.5,11.200000000000001
53219,35223,68332,3945,1285,174,24533,15.299999999999999,69.69999999999999
53220,26931,68421,3706,1155,73,18491,18.3,68.7
53221,39066,57143,4780,1785,140,25408,17.2,65.0
53222,24467,71283,4639,1774,383,13388,27.800000000000004,54.7
53223,28899,57120,3499,1687,199,8967,18.6,31.0
53224,21469,63763,1882,957,164,4538,14.000000000000002,21.099999999999998
53225,25953,51082,2461,767,44,7091,12.6,27.3
53226,18595,87018,4616,2109,346,15152,38.0,81.5
53227,23263,68533,3496,1210,98,17670,20.7,76.0
53228,15162,72163,2662,1004,156,12576,25.2,82.89999999999999
53233,13818,17746,517,316,92,7006,6.7,50.7
53235,9288,51749,1559,447,47,7589,22.1,81.69999999999999
53402,35296,70886,4784,2044,235,27008,20.0,76.5
53403,26879,55811,2830,857,138,13485,14.2,50.2
53404,13089,46315,620,299,0,7183,7.000000000000001,54.900000000000006
53405,27199,63782,3653,1022,89,19319,17.5,71.0
53406,25994,73636,3898,1562,132,20438,21.5,78.60000000000001
53501,249,61523,54,0,0,163,21.7,65.5
53502,2464,77679,246,130,8,2385,15.6,96.8
53503,1954,80781,276,78,0,1795,18.099999999999998,91.9
53504,2229,74038,196,90,3,2181,13.0,97.8
53505,368,123250,62,10,0,366,19.6,99.5
53506,963,55833,49,10,2,899,6.3,93.4
53507,2415,116016,400,141,28,2245,23.599999999999998,93.0
53508,5858,95743,1045,293,25,5572,23.3,95.1
53510,1453,82788,153,54,12,1366,15.1,94.0
53511,48749,61825,3874,1457,265,33648,11.5,69.0
53515,2666,81324,500,122,35,2539,24.6,95.19999999999999
53516,2146,80341,404,107,23,2093,24.9,97.5
53517,1821,75833,275,103,17,1670,21.7,91.7
53518,1508,56528,91,58,7,1441,10.299999999999999,95.6
53520,6709,71836,599,176,36,6487,12.1,96.7
53521,3587,97321,595,212,49,3268,23.9,91.10000000000001
53522,893,74167,63,17,5,862,9.5,96.5
53523,5091,95822,1068,504,48,4823,31.8,94.69999999999999
53525,4024,72500,407,114,15,3684,13.3,91.60000000000001
53526,559,75000,79,12,3,523,16.8,93.60000000000001
53527,11182,113262,2289,966,217,9533,31.0,85.3
53528,6256,99224,1129,559,95,5869,28.499999999999996,93.8
53529,2549,92250,297,66,8,2249,14.6,88.2
53530,4689,65172,360,155,8,4373,11.200000000000001,93.30000000000001
53531,4010,97292,768,180,32,3602,24.4,89.8
53532,16406,103440,3029,1081,123,14418,25.8,87.9
53533,7397,76250,980,335,38,6868,18.3,92.80000000000001
53534,12306,85828,1672,550,71,10787,18.6,87.7
53536,9073,83873,1302,543,55,8753,20.9,96.5
53537,871,60750,69,11,0,833,9.2,95.6
53538,18535,77530,2455,832,57,16872,18.0,91.0
53540,121,55000,4,0,0,121,3.3000000000000003,100.0
53541,833,57500,87,34,0,801,14.499999999999998,96.2
53543,1746,81136,172,49,6,1721,13.0,98.6
53544,825,96250,102,23,6,798,15.9,96.7
53545,24037,68849,3383,1296,182,21291,20.200000000000003,88.6
53546,29352,70317,3620,1231,215,25642,17.299999999999997,87.4
53548,20119,70082,2184,1095,55,17957,16.6,89.3
53549,9902,70438,1059,448,37,8599,15.6,86.8
53550,1163,72132,46,12,0,1149,5.0,98.8
53551,9417,83795,1750,738,73,8639,27.200000000000003,91.7
53553,612,57500,26,12,2,602,6.5,98.4
53554,983,63636,88,21,2,948,11.3,96.39999999999999
53555,8706,109403,1508,637,105,8353,25.8,95.89999999999999
53556,2326,61615,186,46,9,2143,10.4,92.10000000000001
53557,406,88142,27,13,0,374,9.9,92.10000000000001
53558,12830,98160,3138,1021,167,11814,33.7,92.10000000000001
53559,6165,90548,895,187,54,5392,18.4,87.5
53560,3497,92788,492,228,51,3297,22.0,94.3
53561,1891,95000,296,91,8,1810,20.9,95.7
53562,29161,96515,7214,4055,1238,23731,42.9,81.39999999999999
53563,11587,83302,1499,664,59,10766,19.2,92.9
53565,4549,79180,739,232,21,4379,21.8,96.3
53566,15037,67959,1762,600,109,14059,16.400000000000002,93.5
53569,907,70750,125,35,2,879,17.9,96.89999999999999
53570,2654,79821,371,88,3,2583,17.4,97.3
53572,10350,100260,2276,646,98,9745,29.2,94.19999999999999
53573,3038,61630,243,84,4,3000,10.9,98.7
53574,4151,94227,756,296,99,4021,27.700000000000003,96.89999999999999
53575,17928,104647,4073,1612,168,16040,32.6,89.5
53576,2359,69545,231,114,3,2205,14.799999999999999,93.5
53577,1300,84375,181,42,6,1231,17.599999999999998,94.69999999999999
53578,6392,95000,1381,346,32,5802,27.500000000000004,90.8
53579,1736,72688,163,51,11,1554,13.0,89.5
53580,487,55000,39,16,0,485,11.3,99.6
53581,10169,61186,1012,319,32,9416,13.4,92.60000000000001
53582,1182,80625,168,27,0,1106,16.5,93.60000000000001
53583,6123,86583,799,167,35,5905,16.3,96.39999999999999
53585,2250,68448,165,59,6,1853,10.2,82.39999999999999
53586,2162,64559,227,39,0,2050,12.3,94.8
53587,1226,75774,81,36,0,1156,9.5,94.3
53588,3741,81275,611,237,23,3604,23.3,96.3
53589,19908,82668,3596,1366,236,18638,26.1,93.60000000000001
53590,43423,96762,10311,3541,520,35041,33.1,80.7
53593,28074,130289,7443,3361,1010,24138,42.1,86.0
53594,5059,73611,661,176,23,4476,17.0,88.5
53597,20517,113129,5277,1784,618,18603,37.4,90.7
53598,3750,98929,579,250,30,3317,22.900000000000002,88.5
53703,37944,45623,6943,3735,1331,31104,31.6,82.0
53704,47079,71609,10752,3614,1137,33664,32.9,71.5
53705,24936,79253,5419,3914,2505,18315,47.5,73.4
53711,49749,98161,12119,6175,2556,38757,41.9,77.9
53713,23366,53452,3659,1460,267,12894,23.1,55.2
53714,15983,61487,2927,1273,191,12120,27.500000000000004,75.8
53715,16072,37392,1576,789,219,13122,16.1,81.6
53716,18846,86538,4780,1705,329,16455,36.199999999999996,87.3
53717,12892,95098,3303,1948,552,8937,45.0,69.3
53718,17788,88405,3999,1609,185,13277,32.6,74.6
53719,33006,90962,8602,3360,911,23502,39.0,71.2
53726,5457,44911,811,532,583,4549,35.3,83.39999999999999
53801,1034,57273,75,25,2,987,9.9,95.5
53802,134,66875,2,0,0,134,1.5,100.0
53803,1263,60156,86,57,0,1183,11.3,93.7
53804,1346,71563,123,22,0,1310,10.8,97.3
53805,5613,54154,364,209,37,5181,10.9,92.30000000000001
53806,1604,58500,105,28,2,1597,8.4,99.6
53807,4315,72107,569,185,20,4201,17.9,97.39999999999999
53808,936,65282,110,15,0,906,13.4,96.8
53809,4721,63571,362,193,14,4644,12.1,98.4
53810,316,67727,27,5,0,312,10.100000000000001,98.7
53811,3197,74476,392,259,40,3123,21.6,97.7
53812,311,102679,18,0,0,311,5.800000000000001,100.0
53813,6211,78965,678,197,36,6021,14.7,96.89999999999999
53816,905,70179,48,12,0,884,6.6000000000000005,97.7
53817,225,45250,7,0,0,214,3.1,95.1
53818,15712,55938,1640,824,307,14428,17.599999999999998,91.8
53820,2314,69375,233,70,21,2200,14.000000000000002,95.1
53821,7714,57271,755,137,11,7078,11.700000000000001,91.8
53825,468,75750,19,6,2,455,5.800000000000001,97.2
53826,1419,65104,101,29,1,1340,9.2,94.39999999999999
53827,361,67917,15,5,0,356,5.5,98.6
53901,14978,67622,1238,470,71,13179,11.899999999999999,88.0
53910,3710,46324,238,47,3,3356,7.8,90.5
53911,1433,97788,200,56,5,1339,18.2,93.4
53913,21346,68335,2824,853,122,19243,17.8,90.10000000000001
53916,23045,70716,3014,971,126,20411,17.8,88.6
53919,2224,88826,198,38,8,2029,11.0,91.2
53920,477,81875,26,8,0,390,7.1,81.8
53922,1074,84929,187,54,0,1068,22.400000000000002,99.4
53923,2224,68750,210,40,15,2111,11.899999999999999,94.89999999999999
53924,1306,61563,129,32,1,1265,12.4,96.89999999999999
53925,8810,80978,1359,260,77,8199,19.3,93.10000000000001
53926,1871,57143,106,15,0,1835,6.5,98.1
53928,102,79375,9,0,0,102,8.799999999999999,100.0
53929,2856,63284,212,76,6,2737,10.299999999999999,95.8
53930,1244,72344,126,31,4,1064,12.9,85.5
53931,339,67083,30,8,0,308,11.200000000000001,90.9
53932,2448,78929,281,98,8,2119,15.8,86.6
53933,3851,77684,416,52,6,3082,12.3,80.0
53934,4206,43188,251,102,22,3925,8.9,93.30000000000001
53935,261,73125,15,2,0,251,6.5,96.2
53936,1285,55729,48,35,0,1194,6.5,92.9
53937,1069,79306,89,19,2,1045,10.299999999999999,97.8
53939,302,75500,19,13,0,302,10.6,100.0
53941,3144,77731,359,123,10,2956,15.6,94.0
53942,142,103500,5,1,0,134,4.2,94.39999999999999
53943,1284,73092,66,20,4,1206,7.000000000000001,93.89999999999999
53944,2478,67794,196,39,2,2278,9.6,91.9
53946,4174,72000,390,164,31,3878,14.000000000000002,92.9
53947,350,47500,8,0,0,344,2.3,98.3
53948,8378,59725,826,250,21,7525,13.100000000000001,89.8
53949,6246,58438,503,138,4,5992,10.299999999999999,95.89999999999999
53950,5419,66180,560,106,5,4683,12.4,86.4
53951,2466,61957,197,38,3,2233,9.700000000000001,90.60000000000001
53952,3688,60331,210,69,14,3172,7.9,86.0
53953,188,41042,5,4,0,186,4.8,98.9
53954,6782,77094,565,206,31,6426,11.799999999999999,94.8
53955,5806,95655,784,268,12,5521,18.3,95.1
53956,3035,75600,265,58,15,2840,11.1,93.60000000000001
53959,14294,71897,1320,555,115,13171,13.900000000000002,92.10000000000001
53960,3219,77031,405,80,15,3129,15.5,97.2
53961,922,76544,58,33,2,857,10.100000000000001,93.0
53963,13907,72098,1261,281,51,12172,11.5,87.5
53964,3539,65128,231,109,10,3338,9.9,94.3
53965,11244,65861,1233,343,29,9906,14.299999999999999,88.1
53968,2411,67604,133,94,6,2252,9.700000000000001,93.4
53969,324,71389,30,6,0,317,11.1,97.8
54001,7839,80556,926,359,37,7519,16.900000000000002,95.89999999999999
54002,6791,81401,878,471,6,6562,20.0,96.6
54003,1152,104583,133,24,0,1078,13.600000000000001,93.60000000000001
54004,2186,63224,150,51,6,2058,9.5,94.1
54005,3051,79595,306,95,4,2813,13.3,92.2
54006,791,71429,66,12,0,722,9.9,91.3
54007,1042,78750,100,33,8,998,13.5,95.8
54009,2677,84583,251,99,0,2553,13.100000000000001,95.39999999999999
54011,6925,85679,601,386,40,6446,14.799999999999999,93.10000000000001
54013,3428,86332,376,74,6,3243,13.3,94.6
54014,2043,95592,253,75,11,1936,16.6,94.8
54015,3863,104511,573,146,28,3510,19.3,90.9
54016,33465,109871,7606,2729,343,31513,31.900000000000002,94.19999999999999
54017,19652,93829,3104,882,75,18253,20.7,92.9
54020,7880,80353,1115,278,50,7522,18.3,95.5
54021,7209,92708,1241,410,29,6746,23.3,93.60000000000001
54022,23964,83610,4218,1393,265,22291,24.5,93.0
54023,4715,102072,762,146,42,4345,20.1,92.2
54024,4958,75587,576,254,26,4840,17.299999999999997,97.6
54025,7200,89596,729,259,42,6714,14.299999999999999,93.2
54026,2130,88051,327,69,0,2060,18.6,96.7
54027,1107,90625,119,47,2,1078,15.2,97.39999999999999
54028,2675,78828,253,103,10,2552,13.700000000000001,95.39999999999999
54082,1805,127422,505,263,0,1734,42.5,96.1
54101,3105,89674,289,104,6,3024,12.9,97.39999999999999
54102,733,43295,32,5,2,701,5.3,95.6
54103,499,52443,89,7,1,488,19.400000000000002,97.8
54104,1096,52243,73,11,8,1054,8.4,96.2
54106,5239,85818,374,101,5,4710,9.2,89.9
54107,3630,71641,355,78,3,3496,12.0,96.3
54110,5699,78482,666,125,0,5558,13.900000000000002,97.5
54111,2080,65563,181,107,14,1975,14.499999999999998,95.0
54112,2714,67583,382,73,1,2426,16.8,89.4
54113,3620,89375,528,238,49,3252,22.5,89.8
54114,5843,57867,405,147,3,5596,9.5,95.8
54115,48796,88592,8974,2936,363,42219,25.2,86.5
54119,678,61500,32,39,0,609,10.5,89.8
54120,182,49375,13,4,2,178,10.4,97.8
54121,3165,55274,440,99,12,3060,17.4,96.7
54123,208,59063,5,3,0,168,3.8,80.80000000000001
54124,3367,62574,231,59,0,3080,8.6,91.5
54125,446,53448,45,6,0,425,11.4,95.3
54126,4133,92969,462,151,10,3563,15.1,86.2
54127,59,93750,0,0,0,59,0.0,100.0
54128,2101,56893,310,34,3,1481,16.5,70.5
54129,3400,75083,319,120,4,3154,13.0,92.80000000000001
54130,27959,81917,3950,1158,52,26603,18.5,95.19999999999999
54135,3053,62407,225,107,0,441,10.9,14.399999999999999
54136,6859,64137,1017,237,0,6091,18.3,88.8
54137,1085,83333,51,10,11,1039,6.6000000000000005,95.8
54138,864,57679,110,43,0,850,17.7,98.4
54139,3267,76250,278,52,3,3129,10.2,95.8
54140,8371,67911,910,288,20,7698,14.6,92.0
54141,2643,95800,378,37,0,2508,15.7,94.89999999999999
54143,14993,61495,1733,734,45,14393,16.8,96.0
54149,1206,49526,125,67,4,1168,16.3,96.8
54150,1170,54875,43,17,0,33,5.1,2.8000000000000003
54151,3484,63088,305,104,11,3341,12.1,95.89999999999999
54152,230,58750,3,2,0,184,2.1999999999999997,80.0
54153,7085,69148,462,135,0,6447,8.4,91.0
54154,5657,57108,466,133,3,5400,10.6,95.5
54155,7997,97458,1344,545,24,5334,23.9,66.7
54156,1467,46250,113,39,5,1387,10.7,94.5
54157,6300,66349,506,148,23,6015,10.7,95.5
54159,1385,60714,111,48,3,1321,11.700000000000001,95.39999999999999
54160,229,64688,12,5,0,226,7.3999999999999995,98.7
54161,2559,61989,251,83,0,2455,13.100000000000001,95.89999999999999
54162,9416,81582,1003,248,28,8648,13.600000000000001,91.8
54165,7827,80702,1020,193,10,6946,15.6,88.7
54166,16657,62578,1593,725,109,13823,14.6,83.0
54169,3198,127188,838,226,18,3122,33.800000000000004,97.6
54170,3654,76000,354,100,0,3517,12.4,96.3
54171,3903,104844,661,123,0,3847,20.1,98.6
54173,3523,98007,580,184,0,3187,21.7,90.5
54174,3069,69250,225,78,6,2812,10.100000000000001,91.60000000000001
54175,1115,81759,119,74,3,1102,17.599999999999998,98.8
54177,2691,56435,237,77,3,2568,11.799999999999999,95.39999999999999
54180,3221,89643,483,321,56,2862,26.700000000000003,88.9
54201,5290,71371,500,143,19,4868,12.5,92.0
54202,1588,69071,446,149,13,1526,38.3,96.1
54204,1939,79115,304,84,6,1836,20.3,94.69999999999999
54205,2184,85809,215,25,18,2079,11.799999999999999,95.19999999999999
54207,163,67500,12,2,0,161,8.6,98.8
54208,6078,86484,683,200,24,5731,14.899999999999999,94.3
54209,1556,67266,380,141,19,1527,34.699999999999996,98.1
54210,783,67222,247,122,25,718,50.3,91.7
54211,299,72083,116,80,0,284,65.60000000000001,95.0
54212,854,81563,237,117,17,818,43.4,95.8
54213,1453,82059,173,32,0,1342,14.099999999999998,92.4
54214,478,80833,21,18,0,456,8.200000000000001,95.39999999999999
54215,183,38438,8,1,0,159,4.9,86.9
54216,6106,75093,598,167,28,5762,13.0,94.39999999999999
54217,7636,82206,860,382,25,7417,16.6,97.1
54220,40562,62813,5242,1399,175,35960,16.8,88.7
54227,1675,79883,242,73,5,1601,19.1,95.6
54228,2830,70893,314,86,10,2713,14.499999999999998,95.89999999999999
54229,4926,87971,665,118,12,4766,16.1,96.8
54230,4377,77841,369,109,8,4030,11.1,92.10000000000001
54232,857,46786,52,26,0,845,9.1,98.6
54234,2105,64671,432,267,28,2058,34.5,97.8
54235,18008,65986,2758,974,160,16731,21.6,92.9
54241,14198,61346,1650,568,64,13059,16.1,92.0
54245,1945,85197,187,69,0,1832,13.200000000000001,94.19999999999999
54246,864,61875,199,58,50,832,35.5,96.3
54247,2425,73429,197,56,0,2334,10.4,96.2
54301,22116,73395,3649,1139,449,18201,23.7,82.3
54302,31428,53651,2427,836,190,20125,11.0,64.0
54303,27366,51573,2530,576,45,20590,11.5,75.2
54304,27859,57061,4068,1129,47,21253,18.8,76.3
54311,37187,80361,5862,1755,217,31329,21.099999999999998,84.2
54313,40653,107218,8056,2797,302,36749,27.400000000000002,90.4
54401,31292,64799,4500,1789,164,25751,20.599999999999998,82.3
54403,24874,65515,3694,1474,170,21703,21.5,87.3
54405,2843,61625,185,48,0,2185,8.200000000000001,76.9
54406,3783,73947,531,232,9,3686,20.4,97.39999999999999
54407,1363,91719,210,73,14,1321,21.8,96.89999999999999
54408,1235,70167,81,38,20,1160,11.3,93.89999999999999
54409,12916,53976,1034,377,16,12087,11.0,93.60000000000001
54410,2410,73750,190,81,8,2342,11.600000000000001,97.2
54411,4943,74323,292,89,2,4764,7.7,96.39999999999999
54412,2062,78944,189,44,2,2017,11.4,97.8
54413,204,58125,19,0,0,196,9.3,96.1
54414,3541,70500,208,78,12,3336,8.4,94.19999999999999
54416,1605,55982,140,29,1,879,10.6,54.800000000000004
54418,1050,78056,88,16,1,944,10.0,89.9
54420,1434,74848,143,38,5,1335,13.0,93.10000000000001
54421,3831,59783,228,26,2,3369,6.7,87.9
54422,1355,57583,39,8,0,1138,3.5000000000000004,84.0
54423,2140,112083,368,100,5,2129,22.1,99.5
54424,1568,75071,140,32,8,1419,11.5,90.5
54425,1973,59722,96,28,3,1855,6.4,94.0
54426,4285,74545,353,66,22,4122,10.299999999999999,96.2
54427,1117,70625,132,21,1,1071,13.8,95.89999999999999
54428,982,47476,72,38,2,974,11.4,99.2
54430,106,53750,4,4,0,93,7.5,87.7
54433,1870,62589,148,45,3,1830,10.5,97.89999999999999
54435,2020,76667,221,46,6,1918,13.5,95.0
54436,2205,62644,103,16,0,2121,5.4,96.2
54437,3064,60711,163,57,7,2980,7.3999999999999995,97.3
54440,2699,78816,226,59,0,2529,10.6,93.7
54441,849,86417,110,30,12,831,17.9,97.89999999999999
54442,1584,62500,189,53,2,1359,15.4,85.8
54443,2140,99423,270,81,14,1980,17.1,92.5
54446,3461,67847,201,42,7,3376,7.199999999999999,97.5
54447,479,45227,22,7,3,459,6.7,95.8
54448,4225,91364,564,125,9,4062,16.5,96.1
54449,26149,64556,3324,1147,218,24257,17.9,92.80000000000001
54450,475,68478,14,4,0,384,3.8,80.80000000000001
54451,10988,62885,1001,317,24,10546,12.2,96.0
54452,18854,63256,1644,762,33,18021,12.9,95.6
54454,1373,77500,109,21,2,1227,9.6,89.4
54455,19168,92109,2913,759,84,17923,19.6,93.5
54456,5732,62965,474,143,7,5381,10.9,93.89999999999999
54457,8067,66866,964,237,59,7358,15.6,91.2
54458,110,56250,7,14,0,110,19.1,100.0
54459,1296,54524,99,19,4,1237,9.4,95.39999999999999
54460,2733,63553,138,45,0,2616,6.7,95.7
54462,376,72768,44,13,0,361,15.2,96.0
54463,754,51845,110,25,3,742,18.3,98.4
54465,720,52500,78,5,0,710,11.5,98.6
54466,2663,63553,238,80,10,2604,12.3,97.8
54467,14739,76295,2986,829,230,13571,27.400000000000002,92.10000000000001
54469,1857,72431,184,63,4,1656,13.5,89.2
54470,2122,57111,185,72,12,1968,12.7,92.7
54471,1643,84327,159,66,15,1524,14.6,92.80000000000001
54473,2525,71974,249,117,10,2490,14.899999999999999,98.6
54474,4209,78036,635,132,0,3911,18.2,92.9
54475,1339,81908,172,69,11,1281,18.8,95.7
54476,19767,72301,2401,732,77,16860,16.2,85.3
54479,3607,76250,325,52,35,3483,11.4,96.6
54480,1416,54583,77,22,2,1357,7.1,95.8
54481,27544,55922,4060,1319,281,24578,20.5,89.2
54482,9673,93958,1416,548,104,8621,21.4,89.1
54484,5557,66921,502,166,8,5085,12.2,91.5
54485,382,63250,31,34,1,377,17.299999999999997,98.7
54486,2063,55711,183,39,3,1839,10.9,89.1
54487,9681,71886,1143,388,40,9236,16.2,95.39999999999999
54488,1137,61563,69,18,0,1036,7.7,91.10000000000001
54489,1491,59297,108,26,4,1389,9.3,93.2
54490,995,62614,82,15,0,914,9.700000000000001,91.9
54491,1502,47422,126,51,3,1372,12.0,91.3
54493,561,66250,29,26,0,552,9.8,98.4
54494,27267,66941,3033,1068,78,25481,15.299999999999999,93.4
54495,8153,49149,510,119,12,7126,7.9,87.4
54498,2343,63690,87,36,0,2240,5.2,95.6
54499,2799,63009,228,73,3,2472,10.9,88.3
54501,21174,64114,2467,1079,81,19942,17.1,94.19999999999999
54511,1428,57255,120,43,2,1316,11.600000000000001,92.2
54512,1487,70329,210,48,2,1458,17.5,98.0
54513,435,58848,36,8,47,428,20.9,98.4
54514,1946,71328,203,82,6,1919,15.0,98.6
54515,599,55000,25,2,0,574,4.5,95.8
54517,183,68971,16,12,5,172,18.0,94.0
54519,1270,57424,162,90,3,1171,20.1,92.2
54520,3889,54720,296,67,0,2832,9.3,72.8
54521,8424,68850,1188,457,22,7920,19.8,94.0
54524,698,42321,59,27,1,689,12.5,98.7
54525,279,56042,42,9,0,230,18.3,82.39999999999999
54526,677,47188,43,10,2,656,8.1,96.89999999999999
54527,889,48750,93,28,0,826,13.600000000000001,92.9
54529,1157,65313,120,43,7,1088,14.7,94.0
54530,715,45179,33,14,0,702,6.6000000000000005,98.2
54531,1308,75391,217,95,28,1273,26.0,97.3
54534,2545,47955,283,85,7,2397,14.7,94.19999999999999
54536,194,55156,18,2,0,188,10.299999999999999,96.89999999999999
54537,611,53750,17,5,0,597,3.5999999999999996,97.7
54538,2969,48305,322,167,20,1076,17.1,36.199999999999996
54539,1300,74318,150,68,11,1225,17.599999999999998,94.19999999999999
54540,915,57656,164,70,17,829,27.400000000000002,90.60000000000001
54541,1445,54539,132,34,0,1179,11.5,81.6
54542,648,45469,47,8,0,503,8.5,77.60000000000001
54545,852,72917,265,117,0,823,44.800000000000004,96.6
54546,1131,60714,128,28,9,1107,14.6,97.89999999999999
54547,1394,62616,230,89,5,1368,23.200000000000003,98.1
54548,5617,66913,926,400,72,5134,24.9,91.4
54550,623,56250,80,20,2,587,16.400000000000002,94.19999999999999
54552,4386,54239,361,122,5,4099,11.1,93.5
54554,1103,54750,110,42,9,984,14.6,89.2
54555,4756,56139,518,155,12,4434,14.399999999999999,93.2
54556,1091,52727,81,5,3,1042,8.200000000000001,95.5
54557,1043,93984,247,127,19,989,37.7,94.8
54558,2190,65875,266,112,0,2022,17.299999999999997,92.30000000000001
54559,918,66172,66,12,6,548,9.2,59.699999999999996
54560,611,73750,73,52,6,544,21.4,89.0
54561,31,99375,3,1,0,31,12.9,100.0
54562,1880,53625,346,169,23,1795,28.599999999999998,95.5
54563,830,77411,74,29,1,806,12.5,97.1
54564,417,44167,13,11,0,416,5.800000000000001,99.8
54565,42,37500,8,2,0,40,23.799999999999997,95.19999999999999
54566,1404,51164,116,27,0,1035,10.2,73.7
54568,4932,67823,828,318,44,4758,24.099999999999998,96.5
54601,51116,57500,6837,3013,793,46597,20.8,91.2
54603,13780,52113,1465,629,121,11763,16.1,85.39999999999999
54610,1547,60625,226,60,7,1468,18.9,94.89999999999999
54611,1337,67344,102,31,3,1148,10.2,85.9
54612,5714,64348,425,139,0,4232,9.9,74.1
54613,1929,42500,167,59,2,1816,11.799999999999999,94.1
54614,2491,79559,270,103,24,2398,15.9,96.3
54615,10978,59556,789,338,46,8859,10.7,80.7
54616,2483,71346,191,55,4,2351,10.100000000000001,94.69999999999999
54618,2264,69667,128,53,0,2000,8.0,88.3
54619,3893,67632,345,91,2,3425,11.3,88.0
54621,1371,85952,101,62,2,1365,12.0,99.6
54622,1971,70556,199,78,9,1933,14.499999999999998,98.1
54623,2003,80000,292,100,19,1941,20.5,96.89999999999999
54624,1587,78409,133,52,0,1548,11.700000000000001,97.5
54625,324,50705,23,2,0,301,7.7,92.9
54626,1372,60500,131,23,9,1351,11.899999999999999,98.5
54627,2022,76875,228,67,4,1961,14.799999999999999,97.0
54628,945,61875,71,74,5,912,15.9,96.5
54629,2471,72569,357,111,5,2377,19.1,96.2
54630,4265,83313,457,159,14,4068,14.799999999999999,95.39999999999999
54631,1830,61818,176,53,5,1668,12.8,91.10000000000001
54632,1124,75804,137,78,2,1047,19.3,93.10000000000001
54634,4288,55714,323,121,8,4050,10.5,94.39999999999999
54635,1735,73281,154,70,4,1671,13.100000000000001,96.3
54636,16541,90774,2498,926,107,14526,21.3,87.8
54637,158,71458,6,16,0,151,13.900000000000002,95.6
54638,1435,58333,152,28,3,1382,12.8,96.3
54639,2445,52695,184,58,2,2395,10.0,98.0
54642,2354,69472,193,80,2,2167,11.700000000000001,92.10000000000001
54644,1365,71316,149,23,0,1164,12.6,85.3
54645,117,45556,8,4,0,117,10.299999999999999,100.0
54646,3810,57723,256,131,6,3501,10.299999999999999,91.9
54648,1730,71167,117,23,0,1420,8.1,82.1
54650,24590,81847,4211,2054,297,21572,26.700000000000003,87.7
54651,1231,63000,82,45,0,1146,10.299999999999999,93.10000000000001
54652,1123,52679,67,19,6,1090,8.200000000000001,97.1
54653,1210,65875,124,15,0,1059,11.5,87.5
54655,1678,48750,157,66,11,1587,13.900000000000002,94.6
54656,18008,66048,1646,525,32,16380,12.2,91.0
